Norms are:
	-One norm: 0.0253208
	-Two norm: 0.0402013
	-Uniform norm: 0.0648195
Numerical 					 Analytical
x t=0s t=0.1s t=0.2s t=0.3s t=0.4s t=0.5s
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.000000, 0.000000, 0.000097, 0.022364, -0.008323, 0.006718, -0.000275, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
10.000000, 0.000000, -0.000794, -0.033744, 0.025708, 0.000788, -0.007044, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
15.000000, 0.000000, 0.005305, 0.043476, 0.014743, -0.022920, 0.000929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
20.000000, 0.000000, -0.027962, -0.002171, -0.033379, 0.001104, 0.016528, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
25.000000, 0.000000, 0.112587, -0.104625, 0.048249, 0.028917, -0.002674, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
30.000000, 0.000000, -0.325164, 0.168182, 0.056076, -0.027353, -0.022019, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
35.000000, 0.000000, 0.576863, 0.040375, -0.126049, -0.029298, 0.013995, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
40.000000, 0.000000, -0.262104, -0.415440, -0.034390, 0.091004, 0.025839, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
45.000000, 0.000000, -1.175115, 0.165104, 0.273372, 0.058081, -0.045652, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
50.000000, 0.000000, 1.521917, 0.814259, 0.008604, -0.151796, -0.051930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
55.000000, 25.881905, 2.518747, -0.372301, -0.512369, -0.087481, 0.083349, 25.881905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
60.000000, 50.000000, -2.539350, -1.680579, -0.095454, 0.274003, 0.114402, 50.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
65.000000, 70.710678, -7.679574, -0.039892, 0.890011, 0.236104, -0.105759, 70.710678, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
70.000000, 86.602540, -4.419279, 3.030730, 0.623834, -0.392538, -0.212092, 86.602540, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
75.000000, 96.592583, 9.315932, 3.021595, -1.176130, -0.601686, 0.119720, 96.592583, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
80.000000, 100.000000, 29.715597, -2.046758, -2.018639, 0.320112, 0.429004, 100.000000, 25.881905, 0.000000, 0.000000, 0.000000, 0.000000, 
85.000000, 96.592583, 51.946764, -8.260123, 0.146877, 1.221719, 0.047337, 96.592583, 50.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
90.000000, 86.602540, 71.460607, -9.235294, 3.440894, 0.454393, -0.654761, 86.602540, 70.710678, 0.000000, 0.000000, 0.000000, 0.000000, 
95.000000, 70.710678, 87.835070, -2.240042, 3.927492, -1.489038, -0.547561, 70.710678, 86.602540, 0.000000, 0.000000, 0.000000, 0.000000, 
